Chrom.1		
UV		
ml	mAU	
7.554	-7.085995	
7.556	-7.086478	
7.557	-7.086645	
7.559	-7.088093	
7.56	-7.087719	
7.562	-7.088583	
7.563	-7.089882	
7.565	-7.089339	
7.566	-7.089893	
7.568	-7.088956	
7.569	-7.09013	
7.571	-7.090609	
7.572	-7.090773	
7.574	-7.090816	
7.575	-7.090843	
7.577	-7.090826	
7.578	-7.09049	
7.58	-7.090492	
7.581	-7.090257	
7.583	-7.089931	
7.584	-7.089805	
7.586	-7.089066	
7.587	-7.089741	
7.589	-7.08994	
7.59	-7.090519	
7.592	-7.090855	
7.593	-7.091158	
7.595	-7.090088	
7.596	-7.089107	
7.598	-7.089231	
7.599	-7.088649	
7.601	-7.087911	
7.602	-7.087882	
7.604	-7.087771	
7.605	-7.087348	
7.607	-7.086667	
7.608	-7.086455	
7.61	-7.085862	
7.611	-7.085647	
7.613	-7.085976	
7.614	-7.086532	
7.616	-7.08707	
7.617	-7.086307	
7.619	-7.086161	
7.62	-7.086556	
7.622	-7.087132	
7.623	-7.088968	
7.625	-7.09012	
7.626	-7.089673	
7.628	-7.089139	
7.629	-7.087584	
7.631	-7.08639	
7.632	-7.085199	
7.634	-7.083633	
7.635	-7.084823	
7.637	-7.085249	
7.638	-7.084937	
7.64	-7.084198	
7.641	-7.084599	
7.643	-7.085468	
7.644	-7.085013	
7.646	-7.084236	
7.647	-7.085092	
7.649	-7.085328	
7.65	-7.085408	
7.652	-7.085352	
7.653	-7.086337	
7.655	-7.086802	
7.656	-7.087569	
7.658	-7.086657	
7.659	-7.08542	
7.661	-7.08543	
7.662	-7.084898	
7.664	-7.084323	
7.665	-7.084447	
7.667	-7.083746	
7.668	-7.084131	
7.67	-7.084112	
7.671	-7.084122	
7.673	-7.08335	
7.674	-7.08304	
7.676	-7.082962	
7.677	-7.081613	
7.679	-7.080996	
7.68	-7.081262	
7.682	-7.082491	
7.683	-7.082961	
7.685	-7.084178	
7.686	-7.083981	
7.688	-7.083755	
7.689	-7.083821	
7.691	-7.083468	
7.692	-7.0839	
7.694	-7.083851	
7.695	-7.083835	
7.697	-7.083664	
7.698	-7.083128	
7.7	-7.080868	
7.701	-7.081302	
7.703	-7.081811	
7.704	-7.083369	
7.706	-7.084078	
7.707	-7.085317	
7.709	-7.086271	
7.71	-7.085822	
7.712	-7.085182	
7.713	-7.084898	
7.715	-7.085277	
7.716	-7.085064	
7.718	-7.084756	
7.719	-7.08465	
7.721	-7.085098	
7.722	-7.084476	
7.724	-7.084488	
7.725	-7.084026	
7.727	-7.08324	
7.728	-7.082584	
7.73	-7.081221	
7.731	-7.079879	
7.733	-7.080205	
7.734	-7.081448	
7.736	-7.081534	
7.737	-7.081062	
7.739	-7.081627	
7.74	-7.081927	
7.741	-7.082715	
7.743	-7.082443	
7.744	-7.083316	
7.746	-7.083921	
7.747	-7.085101	
7.749	-7.085923	
7.75	-7.087121	
7.752	-7.089147	
7.753	-7.090677	
7.755	-7.092185	
7.756	-7.091986	
7.758	-7.091619	
7.759	-7.091022	
7.761	-7.091113	
7.762	-7.090793	
7.764	-7.090117	
7.765	-7.089207	
7.767	-7.088928	
7.768	-7.0889	
7.77	-7.088142	
7.771	-7.087203	
7.773	-7.086237	
7.774	-7.086592	
7.776	-7.086843	
7.777	-7.086575	
7.779	-7.084976	
7.78	-7.083993	
7.782	-7.083263	
7.783	-7.083175	
7.785	-7.084308	
7.786	-7.085314	
7.788	-7.08571	
7.789	-7.086247	
7.791	-7.086405	
7.792	-7.086721	
7.794	-7.087452	
7.795	-7.087846	
7.797	-7.089168	
7.798	-7.089904	
7.8	-7.090093	
7.801	-7.091055	
7.803	-7.091812	
7.804	-7.092353	
7.806	-7.093717	
7.807	-7.095352	
7.809	-7.096118	
7.81	-7.096769	
7.812	-7.097892	
7.813	-7.098469	
7.815	-7.098477	
7.816	-7.097902	
7.818	-7.097448	
7.819	-7.097341	
7.821	-7.097273	
7.822	-7.097383	
7.824	-7.0972	
7.825	-7.096706	
7.827	-7.096095	
7.828	-7.095016	
7.83	-7.094148	
7.831	-7.093527	
7.833	-7.092953	
7.834	-7.092241	
7.836	-7.091502	
7.837	-7.092174	
7.839	-7.093079	
7.84	-7.094307	
7.842	-7.095319	
7.843	-7.095131	
7.845	-7.096123	
7.846	-7.097487	
7.848	-7.098285	
7.849	-7.098967	
7.851	-7.098775	
7.852	-7.098159	
7.854	-7.098413	
7.855	-7.098728	
7.857	-7.098917	
7.858	-7.0986	
7.86	-7.097919	
7.861	-7.096795	
7.863	-7.096348	
7.864	-7.095592	
7.866	-7.095699	
7.867	-7.09543	
7.869	-7.094114	
7.87	-7.092532	
7.872	-7.091278	
7.873	-7.089886	
7.875	-7.0885	
7.876	-7.087156	
7.878	-7.086148	
7.879	-7.086177	
7.881	-7.0858	
7.882	-7.083957	
7.884	-7.082178	
7.885	-7.081287	
7.887	-7.080302	
7.888	-7.079673	
7.89	-7.079525	
7.891	-7.079721	
7.893	-7.07983	
7.894	-7.079888	
7.896	-7.079385	
7.897	-7.078309	
7.899	-7.078007	
7.9	-7.077679	
7.902	-7.077289	
7.903	-7.077318	
7.905	-7.077344	
7.906	-7.077583	
7.908	-7.077123	
7.909	-7.076612	
7.911	-7.077103	
7.912	-7.076769	
7.914	-7.076448	
7.915	-7.076692	
7.917	-7.076564	
7.918	-7.076547	
7.92	-7.075521	
7.921	-7.073757	
7.923	-7.072786	
7.924	-7.072365	
7.926	-7.071766	
7.927	-7.072366	
7.929	-7.072958	
7.93	-7.073016	
7.932	-7.072845	
7.933	-7.073128	
7.935	-7.072782	
7.936	-7.07247	
7.938	-7.073009	
7.939	-7.073334	
7.941	-7.073402	
7.942	-7.072946	
7.944	-7.072822	
7.945	-7.073363	
7.947	-7.073421	
7.948	-7.073527	
7.95	-7.074183	
7.951	-7.074605	
7.953	-7.0749	
7.954	-7.074932	
7.956	-7.074555	
7.957	-7.07492	
7.959	-7.075313	
7.96	-7.075868	
7.962	-7.076402	
7.963	-7.075919	
7.965	-7.075723	
7.966	-7.076046	
7.968	-7.076131	
7.969	-7.075946	
7.971	-7.076334	
7.972	-7.076886	
7.974	-7.077241	
7.975	-7.077397	
7.977	-7.076991	
7.978	-7.076578	
7.98	-7.076827	
7.981	-7.076902	
7.983	-7.07729	
7.984	-7.078343	
7.985	-7.078344	
7.987	-7.078159	
7.988	-7.078162	
7.99	-7.077781	
7.991	-7.077393	
7.993	-7.077446	
7.994	-7.078206	
7.996	-7.079352	
7.997	-7.079672	
7.999	-7.079023	
8	-7.078866	
8.002	-7.078706	
8.003	-7.078778	
8.005	-7.079039	
8.006	-7.07898	
8.008	-7.07864	
8.009	-7.078663	
8.011	-7.078497	
8.012	-7.077722	
8.014	-7.077353	
8.015	-7.076982	
8.017	-7.076974	
8.018	-7.077735	
8.02	-7.078531	
8.021	-7.079104	
8.023	-7.079087	
8.024	-7.078446	
8.026	-7.07793	
8.027	-7.077712	
8.029	-7.077344	
8.03	-7.076781	
8.032	-7.077407	
8.033	-7.077436	
8.035	-7.077871	
8.036	-7.077695	
8.038	-7.078485	
8.039	-7.077744	
8.041	-7.076491	
8.042	-7.075009	
8.044	-7.074571	
8.045	-7.074062	
8.047	-7.073485	
8.048	-7.072998	
8.05	-7.073039	
8.051	-7.074336	
8.053	-7.074936	
8.054	-7.074994	
8.056	-7.075496	
8.057	-7.07583	
8.059	-7.075605	
8.06	-7.075084	
8.062	-7.074527	
8.063	-7.074444	
8.065	-7.07452	
8.066	-7.074582	
8.068	-7.074685	
8.069	-7.073852	
8.071	-7.073423	
8.072	-7.073242	
8.074	-7.073535	
8.075	-7.074261	
8.077	-7.07437	
8.078	-7.07384	
8.08	-7.073411	
8.081	-7.073942	
8.083	-7.073984	
8.084	-7.07404	
8.086	-7.073983	
8.087	-7.073963	
8.089	-7.073505	
8.09	-7.07309	
8.092	-7.073104	
8.093	-7.071914	
8.095	-7.070814	
8.096	-7.070298	
8.098	-7.070422	
8.099	-7.0706	
8.101	-7.071301	
8.102	-7.071707	
8.104	-7.071901	
8.105	-7.072571	
8.107	-7.072021	
8.108	-7.071138	
8.11	-7.070584	
8.111	-7.070202	
8.113	-7.070124	
8.114	-7.07086	
8.116	-7.072014	
8.117	-7.073474	
8.119	-7.074562	
8.12	-7.075709	
8.122	-7.075942	
8.123	-7.07609	
8.125	-7.075697	
8.126	-7.074685	
8.128	-7.074734	
8.129	-7.074668	
8.131	-7.074062	
8.132	-7.073874	
8.134	-7.073485	
8.135	-7.073854	
8.137	-7.074465	
8.138	-7.075169	
8.14	-7.074592	
8.141	-7.074675	
8.143	-7.073091	
8.144	-7.073018	
8.146	-7.073877	
8.147	-7.074281	
8.149	-7.075578	
8.15	-7.075033	
8.152	-7.073687	
8.153	-7.07377	
8.155	-7.075693	
8.156	-7.075999	
8.158	-7.075622	
8.159	-7.075383	
8.161	-7.07569	
8.162	-7.076558	
8.164	-7.078129	
8.165	-7.0787	
8.167	-7.078081	
8.168	-7.078393	
8.17	-7.078112	
8.171	-7.077322	
8.173	-7.076937	
8.174	-7.076268	
8.176	-7.075441	
8.177	-7.074943	
8.179	-7.073707	
8.18	-7.072672	
8.182	-7.071974	
8.183	-7.072523	
8.185	-7.072924	
8.186	-7.072505	
8.188	-7.072091	
8.189	-7.071268	
8.191	-7.071026	
8.192	-7.069179	
8.194	-7.067871	
8.195	-7.065784	
8.197	-7.065167	
8.198	-7.063928	
8.2	-7.064551	
8.201	-7.0649	
8.203	-7.064524	
8.204	-7.063905	
8.206	-7.064157	
8.207	-7.063428	
8.209	-7.063251	
8.21	-7.062963	
8.212	-7.063213	
8.213	-7.062355	
8.215	-7.063004	
8.216	-7.062189	
8.218	-7.062659	
8.219	-7.062239	
8.221	-7.061193	
8.222	-7.060851	
8.224	-7.060086	
8.225	-7.060133	
8.227	-7.061102	
8.228	-7.060142	
8.23	-7.058065	
8.231	-7.057415	
8.232	-7.056944	
8.234	-7.056841	
8.235	-7.056087	
8.237	-7.055791	
8.238	-7.054956	
8.24	-7.05433	
8.241	-7.054545	
8.243	-7.055353	
8.244	-7.055758	
8.246	-7.056343	
8.247	-7.056645	
8.249	-7.057468	
8.25	-7.058136	
8.252	-7.05789	
8.253	-7.059735	
8.255	-7.060736	
8.256	-7.061671	
8.258	-7.061738	
8.259	-7.059983	
8.261	-7.060038	
8.262	-7.059011	
8.264	-7.059647	
8.265	-7.058752	
8.267	-7.059181	
8.268	-7.059459	
8.27	-7.059499	
8.271	-7.059177	
8.273	-7.06044	
8.274	-7.0602	
8.276	-7.060205	
8.277	-7.060295	
8.279	-7.059677	
8.28	-7.057888	
8.282	-7.057755	
8.283	-7.058067	
8.285	-7.057268	
8.286	-7.057089	
8.288	-7.057718	
8.289	-7.055894	
8.291	-7.055769	
8.292	-7.056459	
8.294	-7.057134	
8.295	-7.05748	
8.297	-7.0577	
8.298	-7.057382	
8.3	-7.056352	
8.301	-7.055586	
8.303	-7.056052	
8.304	-7.056396	
8.306	-7.055214	
8.307	-7.054824	
8.309	-7.053971	
8.31	-7.054399	
8.312	-7.05373	
8.313	-7.053271	
8.315	-7.053465	
8.316	-7.05273	
8.318	-7.051213	
8.319	-7.050907	
8.321	-7.050977	
8.322	-7.04979	
8.324	-7.049339	
8.325	-7.049657	
8.327	-7.049659	
8.328	-7.048353	
8.33	-7.046693	
8.331	-7.045599	
8.333	-7.044816	
8.334	-7.043657	
8.336	-7.043093	
8.337	-7.04247	
8.339	-7.041143	
8.34	-7.040765	
8.342	-7.040634	
8.343	-7.040448	
8.345	-7.040312	
8.346	-7.040102	
8.348	-7.039536	
8.349	-7.03952	
8.351	-7.038342	
8.352	-7.037361	
8.354	-7.037967	
8.355	-7.0389	
8.357	-7.038933	
8.358	-7.038159	
8.36	-7.038888	
8.361	-7.037435	
8.363	-7.03586	
8.364	-7.035479	
8.366	-7.035231	
8.367	-7.032819	
8.369	-7.030698	
8.37	-7.030392	
8.372	-7.029142	
8.373	-7.029172	
8.375	-7.029987	
8.376	-7.029605	
8.378	-7.02807	
8.379	-7.027851	
8.381	-7.028362	
8.382	-7.028509	
8.384	-7.028773	
8.385	-7.028817	
8.387	-7.029204	
8.388	-7.029294	
8.39	-7.029238	
8.391	-7.029666	
8.393	-7.030983	
8.394	-7.031859	
8.396	-7.031833	
8.397	-7.032545	
8.399	-7.032488	
8.4	-7.03179	
8.402	-7.031367	
8.403	-7.031765	
8.405	-7.031808	
8.406	-7.031292	
8.408	-7.031073	
8.409	-7.033274	
8.411	-7.034024	
8.412	-7.034525	
8.414	-7.034634	
8.415	-7.034753	
8.417	-7.034889	
8.418	-7.034992	
8.42	-7.035144	
8.421	-7.035535	
8.423	-7.035427	
8.424	-7.034632	
8.426	-7.035512	
8.427	-7.035614	
8.429	-7.034558	
8.43	-7.033701	
8.432	-7.033675	
8.433	-7.033015	
8.435	-7.032275	
8.436	-7.032863	
8.438	-7.032653	
8.439	-7.032854	
8.441	-7.033811	
8.442	-7.034982	
8.444	-7.036014	
8.445	-7.035655	
8.447	-7.035874	
8.448	-7.035267	
8.45	-7.034068	
8.451	-7.033434	
8.453	-7.033772	
8.454	-7.033782	
8.456	-7.033406	
8.457	-7.033374	
8.459	-7.033062	
8.46	-7.032372	
8.462	-7.031857	
8.463	-7.030996	
8.465	-7.030649	
8.466	-7.030907	
8.468	-7.030025	
8.469	-7.028183	
8.471	-7.027044	
8.472	-7.025848	
8.474	-7.024871	
8.475	-7.024739	
8.477	-7.024284	
8.478	-7.023643	
8.479	-7.023907	
8.481	-7.024195	
8.482	-7.024381	
8.484	-7.023058	
8.485	-7.021824	
8.487	-7.021708	
8.488	-7.021359	
8.49	-7.021155	
8.491	-7.021164	
8.493	-7.020593	
8.494	-7.019697	
8.496	-7.018606	
8.497	-7.01847	
8.499	-7.017657	
8.5	-7.016164	
8.502	-7.015983	
8.503	-7.015493	
8.505	-7.015584	
8.506	-7.015221	
8.508	-7.015171	
8.509	-7.014965	
8.511	-7.014646	
8.512	-7.013909	
8.514	-7.013253	
8.515	-7.012537	
8.517	-7.011751	
8.518	-7.011154	
8.52	-7.010545	
8.521	-7.009633	
8.523	-7.008827	
8.524	-7.008076	
8.526	-7.008095	
8.527	-7.00734	
8.529	-7.005947	
8.53	-7.004847	
8.532	-7.003896	
8.533	-7.003063	
8.535	-7.00245	
8.536	-7.001819	
8.538	-7.001328	
8.539	-7.000113	
8.541	-6.999049	
8.542	-6.998576	
8.544	-6.998118	
8.545	-6.997878	
8.547	-6.997992	
8.548	-6.998124	
8.55	-6.99741	
8.551	-6.997836	
8.553	-6.997662	
8.554	-6.997306	
8.556	-6.997358	
8.557	-6.996544	
8.559	-6.995447	
8.56	-6.994464	
8.562	-6.993645	
8.563	-6.993169	
8.565	-6.992651	
8.566	-6.991478	
8.568	-6.990144	
8.569	-6.989254	
8.571	-6.988932	
8.572	-6.987957	
8.574	-6.987219	
8.575	-6.987169	
8.577	-6.987016	
8.578	-6.987144	
8.58	-6.986968	
8.581	-6.986713	
8.583	-6.986173	
8.584	-6.986066	
8.586	-6.985234	
8.587	-6.984704	
8.589	-6.984967	
8.59	-6.984464	
8.592	-6.984219	
8.593	-6.983493	
8.595	-6.983246	
8.596	-6.983709	
8.598	-6.984091	
8.599	-6.984487	
8.601	-6.984472	
8.602	-6.985591	
8.604	-6.986197	
8.605	-6.986485	
8.607	-6.986407	
8.608	-6.986557	
8.61	-6.986331	
8.611	-6.985379	
8.613	-6.984511	
8.614	-6.983746	
8.616	-6.982566	
8.617	-6.980916	
8.619	-6.979935	
8.62	-6.979654	
8.622	-6.978958	
8.623	-6.97782	
8.625	-6.976823	
8.626	-6.975529	
8.628	-6.974114	
8.629	-6.973242	
8.631	-6.972523	
8.632	-6.972049	
8.634	-6.97219	
8.635	-6.972347	
8.637	-6.971912	
8.638	-6.971879	
8.64	-6.97187	
8.641	-6.971506	
8.643	-6.971252	
8.644	-6.971086	
8.646	-6.970602	
8.647	-6.970424	
8.649	-6.969872	
8.65	-6.969025	
8.652	-6.967211	
8.653	-6.965353	
8.655	-6.96378	
8.656	-6.962374	
8.658	-6.961346	
8.659	-6.959802	
8.661	-6.959103	
8.662	-6.95926	
8.664	-6.95826	
8.665	-6.957274	
8.667	-6.956604	
8.668	-6.956309	
8.67	-6.956278	
8.671	-6.955487	
8.673	-6.954272	
8.674	-6.953532	
8.676	-6.953176	
8.677	-6.952097	
8.679	-6.951128	
8.68	-6.950704	
8.682	-6.950193	
8.683	-6.94956	
8.685	-6.94863	
8.686	-6.948193	
8.688	-6.947994	
8.689	-6.947835	
8.691	-6.947863	
8.692	-6.949012	
8.694	-6.9497	
8.695	-6.948682	
8.697	-6.947531	
8.698	-6.946414	
8.7	-6.945536	
8.701	-6.944713	
8.703	-6.944082	
8.704	-6.943752	
8.706	-6.943185	
8.707	-6.942649	
8.709	-6.942071	
8.71	-6.942201	
8.712	-6.942281	
8.713	-6.942054	
8.715	-6.941787	
8.716	-6.942064	
8.718	-6.941993	
8.719	-6.941585	
8.721	-6.941123	
8.722	-6.94047	
8.723	-6.939998	
8.725	-6.939859	
8.726	-6.940564	
8.728	-6.941638	
8.729	-6.94218	
8.731	-6.942361	
8.732	-6.942206	
8.734	-6.941918	
8.735	-6.941838	
8.737	-6.941769	
8.738	-6.941673	
8.74	-6.941868	
8.741	-6.94171	
8.743	-6.940946	
8.744	-6.940037	
8.746	-6.939693	
8.747	-6.939941	
8.749	-6.939735	
8.75	-6.939306	
8.752	-6.939244	
8.753	-6.938771	
8.755	-6.937967	
8.756	-6.937292	
8.758	-6.936897	
8.759	-6.936807	
8.761	-6.936704	
8.762	-6.936485	
8.764	-6.936558	
8.765	-6.936563	
8.767	-6.935963	
8.768	-6.935554	
8.77	-6.935858	
8.771	-6.936533	
8.773	-6.937432	
8.774	-6.938119	
8.776	-6.937966	
8.777	-6.938099	
8.779	-6.937943	
8.78	-6.937974	
8.782	-6.938119	
8.783	-6.938207	
8.785	-6.938266	
8.786	-6.93784	
8.788	-6.937399	
8.789	-6.936343	
8.791	-6.935255	
8.792	-6.934244	
8.794	-6.933998	
8.795	-6.933799	
8.797	-6.933807	
8.798	-6.934149	
8.8	-6.934376	
8.801	-6.933891	
8.803	-6.933263	
8.804	-6.932524	
8.806	-6.932018	
8.807	-6.932033	
8.809	-6.932423	
8.81	-6.932915	
8.812	-6.932957	
8.813	-6.93269	
8.815	-6.932189	
8.816	-6.931511	
8.818	-6.931416	
8.819	-6.931396	
8.821	-6.931219	
8.822	-6.930336	
8.824	-6.929856	
8.825	-6.930032	
8.827	-6.929293	
8.828	-6.928981	
8.83	-6.928615	
8.831	-6.929183	
8.833	-6.928805	
8.834	-6.928388	
8.836	-6.927807	
8.837	-6.927322	
8.839	-6.926834	
8.84	-6.925654	
8.842	-6.924959	
8.843	-6.924005	
8.845	-6.923459	
8.846	-6.922769	
8.848	-6.921781	
8.849	-6.920665	
8.851	-6.919742	
8.852	-6.919269	
8.854	-6.918481	
8.855	-6.917851	
8.857	-6.917356	
8.858	-6.916715	
8.86	-6.915686	
8.861	-6.915257	
8.863	-6.914892	
8.864	-6.914688	
8.866	-6.91465	
8.867	-6.914451	
8.869	-6.914527	
8.87	-6.915053	
8.872	-6.915302	
8.873	-6.914636	
8.875	-6.91427	
8.876	-6.913881	
8.878	-6.913549	
8.879	-6.913007	
8.881	-6.913025	
8.882	-6.912179	
8.884	-6.912093	
8.885	-6.912243	
8.887	-6.911943	
8.888	-6.910725	
8.89	-6.909694	
8.891	-6.909364	
8.893	-6.90992	
8.894	-6.909651	
8.896	-6.909183	
8.897	-6.909361	
8.899	-6.910363	
8.9	-6.909277	
8.902	-6.909056	
8.903	-6.908986	
8.905	-6.909221	
8.906	-6.908414	
8.908	-6.908649	
8.909	-6.909266	
8.911	-6.910113	
8.912	-6.910359	
8.914	-6.910142	
8.915	-6.910779	
8.917	-6.911275	
8.918	-6.911265	
8.92	-6.910973	
8.921	-6.91111	
8.923	-6.91186	
8.924	-6.913285	
8.926	-6.915172	
8.927	-6.916289	
8.929	-6.916985	
8.93	-6.917524	
8.932	-6.91825	
8.933	-6.918205	
8.935	-6.919456	
8.936	-6.919666	
8.938	-6.919521	
8.939	-6.920722	
8.941	-6.921144	
8.942	-6.921391	
8.944	-6.921865	
8.945	-6.921996	
8.947	-6.921329	
8.948	-6.92225	
8.95	-6.921676	
8.951	-6.922359	
8.953	-6.923014	
8.954	-6.924013	
8.956	-6.925005	
8.957	-6.924722	
8.959	-6.923652	
8.96	-6.922274	
8.962	-6.921913	
8.963	-6.922457	
8.965	-6.923084	
8.966	-6.922911	
8.968	-6.921893	
8.969	-6.922528	
8.97	-6.92206	
8.972	-6.921233	
8.973	-6.919965	
8.975	-6.919744	
8.976	-6.920109	
8.978	-6.919736	
8.979	-6.919344	
8.981	-6.919206	
8.982	-6.918617	
8.984	-6.91742	
8.985	-6.915823	
8.987	-6.914847	
8.988	-6.914188	
8.99	-6.913583	
8.991	-6.912827	
8.993	-6.913125	
8.994	-6.913873	
8.996	-6.914114	
8.997	-6.913454	
8.999	-6.911958	
9	-6.910417	
9.002	-6.909948	
9.003	-6.909268	
9.005	-6.908715	
9.006	-6.907151	
9.008	-6.905978	
9.009	-6.9048	
9.011	-6.904242	
9.012	-6.904479	
9.014	-6.903555	
9.015	-6.903763	
9.017	-6.904535	
9.018	-6.904485	
9.02	-6.903964	
9.021	-6.903637	
9.023	-6.902597	
9.024	-6.902939	
9.026	-6.90256	
9.027	-6.901587	
9.029	-6.900858	
9.03	-6.900693	
9.032	-6.902021	
9.033	-6.90295	
9.035	-6.90349	
9.036	-6.90353	
9.038	-6.903937	
9.039	-6.90374	
9.041	-6.903817	
9.042	-6.903838	
9.044	-6.902963	
9.045	-6.902431	
9.047	-6.902648	
9.048	-6.903252	
9.05	-6.903974	
9.051	-6.901715	
9.053	-6.90188	
9.054	-6.902134	
9.056	-6.902525	
9.057	-6.902672	
9.059	-6.904388	
9.06	-6.905583	
9.062	-6.905455	
9.063	-6.906251	
9.065	-6.907933	
9.066	-6.908491	
9.068	-6.908813	
9.069	-6.908441	
9.071	-6.909419	
9.072	-6.90964	
9.074	-6.910749	
9.075	-6.912376	
9.077	-6.91137	
9.078	-6.911214	
9.08	-6.911592	
9.081	-6.912593	
9.083	-6.914067	
9.084	-6.914665	
9.086	-6.914889	
9.087	-6.914682	
9.089	-6.914911	
9.09	-6.914513	
9.092	-6.913774	
9.093	-6.914297	
9.095	-6.914021	
9.096	-6.914086	
9.098	-6.914631	
9.099	-6.914363	
9.101	-6.914251	
9.102	-6.914882	
9.104	-6.914957	
9.105	-6.913934	
9.107	-6.912665	
9.108	-6.912503	
9.11	-6.912218	
9.111	-6.912457	
9.113	-6.911167	
9.114	-6.911318	
9.116	-6.910918	
9.117	-6.911429	
9.119	-6.911663	
9.12	-6.912873	
9.122	-6.913174	
9.123	-6.913081	
9.125	-6.913522	
9.126	-6.914697	
9.128	-6.914463	
9.129	-6.915326	
9.131	-6.915798	
9.132	-6.916007	
9.134	-6.914353	
9.135	-6.91474	
9.137	-6.916504	
9.138	-6.917546	
9.14	-6.916893	
9.141	-6.91656	
9.143	-6.91562	
9.144	-6.915676	
9.146	-6.914141	
9.147	-6.913915	
9.149	-6.913646	
9.15	-6.912307	
9.152	-6.912658	
9.153	-6.913332	
9.155	-6.913311	
9.156	-6.91306	
9.158	-6.913031	
9.159	-6.913007	
9.161	-6.913445	
9.162	-6.913189	
9.164	-6.91252	
9.165	-6.911562	
9.167	-6.911819	
9.168	-6.910832	
9.17	-6.910228	
9.171	-6.909374	
9.173	-6.910032	
9.174	-6.910202	
9.176	-6.909669	
9.177	-6.908567	
9.179	-6.908867	
9.18	-6.909968	
9.182	-6.910082	
9.183	-6.909602	
9.185	-6.909963	
9.186	-6.909773	
9.188	-6.910955	
9.189	-6.910658	
9.191	-6.911215	
9.192	-6.910332	
9.194	-6.910136	
9.195	-6.910257	
9.197	-6.909808	
9.198	-6.909718	
9.2	-6.909005	
9.201	-6.90859	
9.203	-6.908494	
9.204	-6.907194	
9.206	-6.906538	
9.207	-6.906281	
9.209	-6.905765	
9.21	-6.905278	
9.212	-6.904419	
9.213	-6.903776	
9.214	-6.902885	
9.216	-6.902453	
9.217	-6.902619	
9.219	-6.902927	
9.22	-6.902413	
9.222	-6.901836	
9.223	-6.901134	
9.225	-6.899833	
9.226	-6.898685	
9.228	-6.897947	
9.229	-6.897016	
9.231	-6.896392	
9.232	-6.896061	
9.234	-6.89579	
9.235	-6.894833	
9.237	-6.895429	
9.238	-6.895582	
9.24	-6.895966	
9.241	-6.895981	
9.243	-6.89559	
9.244	-6.896515	
9.246	-6.89686	
9.247	-6.896189	
9.249	-6.89654	
9.25	-6.896989	
9.252	-6.897757	
9.253	-6.898328	
9.255	-6.897853	
9.256	-6.898339	
9.258	-6.898827	
9.259	-6.89883	
9.261	-6.898568	
9.262	-6.897971	
9.264	-6.897832	
9.265	-6.897956	
9.267	-6.898564	
9.268	-6.899488	
9.27	-6.899114	
9.271	-6.899041	
9.273	-6.898866	
9.274	-6.898639	
9.276	-6.898242	
9.277	-6.898686	
9.279	-6.899726	
9.28	-6.900299	
9.282	-6.899997	
9.283	-6.900919	
9.285	-6.900875	
9.286	-6.900564	
9.288	-6.900267	
9.289	-6.901203	
9.291	-6.901502	
9.292	-6.902075	
9.294	-6.90247	
9.295	-6.903818	
9.297	-6.904719	
9.298	-6.905415	
9.3	-6.907349	
9.301	-6.907976	
9.303	-6.908438	
9.304	-6.909549	
9.306	-6.910913	
9.307	-6.912034	
9.309	-6.91215	
9.31	-6.912437	
9.312	-6.912644	
9.313	-6.91285	
9.315	-6.912555	
9.316	-6.911944	
9.318	-6.912222	
9.319	-6.911763	
9.321	-6.911485	
9.322	-6.911397	
9.324	-6.911107	
9.325	-6.910915	
9.327	-6.911327	
9.328	-6.911325	
9.33	-6.911145	
9.331	-6.910149	
9.333	-6.909993	
9.334	-6.910466	
9.336	-6.911473	
9.337	-6.912713	
9.339	-6.912999	
9.34	-6.912728	
9.342	-6.912691	
9.343	-6.912049	
9.345	-6.912504	
9.346	-6.91281	
9.348	-6.912382	
9.349	-6.913288	
9.351	-6.914254	
9.352	-6.913879	
9.354	-6.912963	
9.355	-6.912521	
9.357	-6.912512	
9.358	-6.91233	
9.36	-6.912523	
9.361	-6.912885	
9.363	-6.912948	
9.364	-6.912691	
9.366	-6.912527	
9.367	-6.911826	
9.369	-6.910621	
9.37	-6.90977	
9.372	-6.908737	
9.373	-6.908199	
9.375	-6.907811	
9.376	-6.907503	
9.378	-6.907746	
9.379	-6.907407	
9.381	-6.907613	
9.382	-6.907192	
9.384	-6.907251	
9.385	-6.907829	
9.387	-6.907971	
9.388	-6.908355	
9.39	-6.908815	
9.391	-6.909012	
9.393	-6.908553	
9.394	-6.908569	
9.396	-6.909316	
9.397	-6.909873	
9.399	-6.910241	
9.4	-6.910336	
9.402	-6.909557	
9.403	-6.908855	
9.405	-6.908443	
9.406	-6.909134	
9.408	-6.909372	
9.409	-6.908823	
9.411	-6.907351	
9.412	-6.906136	
9.414	-6.905202	
9.415	-6.903844	
9.417	-6.903133	
9.418	-6.902743	
9.42	-6.901825	
9.421	-6.900345	
9.423	-6.899499	
9.424	-6.898961	
9.426	-6.898586	
9.427	-6.89906	
9.429	-6.900108	
9.43	-6.900811	
9.432	-6.901584	
9.433	-6.902988	
9.435	-6.904013	
9.436	-6.904446	
9.438	-6.904497	
9.439	-6.903934	
9.441	-6.903459	
9.442	-6.903776	
9.444	-6.904862	
9.445	-6.905311	
9.447	-6.905377	
9.448	-6.904629	
9.45	-6.904249	
9.451	-6.903913	
9.453	-6.903483	
9.454	-6.902888	
9.456	-6.902028	
