Chrom.1		
UV		
ml	mAU	
10.529	2.923054	
10.53	2.92332	
10.532	2.922637	
10.533	2.923145	
10.535	2.924206	
10.536	2.925027	
10.538	2.925272	
10.539	2.926436	
10.541	2.927636	
10.542	2.928071	
10.544	2.928843	
10.545	2.929024	
10.547	2.929757	
10.548	2.93007	
10.55	2.930819	
10.551	2.931753	
10.553	2.930835	
10.554	2.930482	
10.556	2.930803	
10.557	2.93123	
10.559	2.930667	
10.56	2.931015	
10.562	2.930834	
10.563	2.931704	
10.565	2.932042	
10.566	2.931786	
10.568	2.93161	
10.569	2.931021	
10.571	2.932204	
10.572	2.932863	
10.574	2.931452	
10.575	2.931784	
10.577	2.931319	
10.578	2.930846	
10.58	2.93088	
10.581	2.931372	
10.583	2.931919	
10.584	2.931318	
10.586	2.930127	
10.587	2.927946	
10.589	2.926254	
10.59	2.925362	
10.592	2.925833	
10.593	2.926208	
10.595	2.927518	
10.596	2.928195	
10.598	2.928847	
10.599	2.93043	
10.601	2.929739	
10.602	2.92947	
10.604	2.929971	
10.605	2.929338	
10.607	2.929687	
10.608	2.92912	
10.61	2.928814	
10.611	2.928053	
10.613	2.928752	
10.614	2.929219	
10.616	2.92896	
10.617	2.928647	
10.619	2.92856	
10.62	2.928073	
10.622	2.927399	
10.623	2.928702	
10.625	2.929081	
10.626	2.929603	
10.628	2.930874	
10.629	2.930923	
10.631	2.930815	
10.632	2.930427	
10.634	2.931588	
10.635	2.932441	
10.637	2.932524	
10.638	2.93277	
10.64	2.933088	
10.641	2.93359	
10.643	2.934172	
10.644	2.934031	
10.646	2.933923	
10.647	2.933931	
10.649	2.934796	
10.65	2.93494	
10.652	2.93541	
10.653	2.935999	
10.655	2.936654	
10.656	2.937103	
10.658	2.937171	
10.659	2.937408	
10.661	2.938381	
10.662	2.938866	
10.664	2.939226	
10.665	2.940161	
10.667	2.940065	
10.668	2.941243	
10.67	2.940707	
10.671	2.940165	
10.673	2.940396	
10.674	2.939938	
10.676	2.941174	
10.677	2.94157	
10.679	2.941891	
10.68	2.94254	
10.682	2.943406	
10.683	2.943551	
10.685	2.943103	
10.686	2.942439	
10.688	2.941714	
10.689	2.941008	
10.691	2.9416	
10.692	2.942956	
10.694	2.943168	
10.695	2.94371	
10.697	2.943736	
10.698	2.943498	
10.7	2.943068	
10.701	2.943131	
10.703	2.942884	
10.704	2.94392	
10.706	2.943859	
10.707	2.943954	
10.709	2.943476	
10.71	2.942277	
10.712	2.94265	
10.713	2.942571	
10.715	2.942038	
10.716	2.94177	
10.718	2.941171	
10.719	2.940797	
10.721	2.941034	
10.722	2.940207	
10.724	2.939868	
10.725	2.939593	
10.727	2.93976	
10.728	2.938799	
10.73	2.937618	
10.731	2.936867	
10.732	2.935805	
10.734	2.935699	
10.735	2.935331	
10.737	2.93525	
10.738	2.935238	
10.74	2.934318	
10.741	2.933141	
10.743	2.93189	
10.744	2.931201	
10.746	2.929727	
10.747	2.927751	
10.749	2.927426	
10.75	2.927246	
10.752	2.927765	
10.753	2.927978	
10.755	2.927259	
10.756	2.926375	
10.758	2.926717	
10.759	2.927422	
10.761	2.929197	
10.762	2.930012	
10.764	2.929662	
10.765	2.929529	
10.767	2.928959	
10.768	2.9296	
10.77	2.92944	
10.771	2.929481	
10.773	2.928196	
10.774	2.927526	
10.776	2.927111	
10.777	2.927675	
10.779	2.926074	
10.78	2.924913	
10.782	2.924413	
10.783	2.923901	
10.785	2.923249	
10.786	2.922534	
10.788	2.92189	
10.789	2.921633	
10.791	2.92131	
10.792	2.920681	
10.794	2.920201	
10.795	2.919547	
10.797	2.918174	
10.798	2.917548	
10.8	2.916362	
10.801	2.916727	
10.803	2.917271	
10.804	2.917136	
10.806	2.916724	
10.807	2.91715	
10.809	2.91741	
10.81	2.918195	
10.812	2.918403	
10.813	2.917959	
10.815	2.917708	
10.816	2.918134	
10.818	2.917668	
10.819	2.917976	
10.821	2.919018	
10.822	2.919237	
10.824	2.918852	
10.825	2.917691	
10.827	2.915989	
10.828	2.91495	
10.83	2.914851	
10.831	2.915693	
10.833	2.914904	
10.834	2.913411	
10.836	2.911359	
10.837	2.910331	
10.839	2.910538	
10.84	2.910061	
10.842	2.907883	
10.843	2.905954	
10.845	2.905225	
10.846	2.904757	
10.848	2.904787	
10.849	2.903929	
10.851	2.902755	
10.852	2.901654	
10.854	2.902227	
10.855	2.902745	
10.857	2.903713	
10.858	2.904037	
10.86	2.903761	
10.861	2.903211	
10.863	2.902449	
10.864	2.901572	
10.866	2.901313	
10.867	2.90087	
10.869	2.900174	
10.87	2.899937	
10.872	2.900477	
10.873	2.900111	
10.875	2.900303	
10.876	2.900016	
10.878	2.899389	
10.879	2.898229	
10.881	2.897735	
10.882	2.896981	
10.884	2.895934	
10.885	2.893836	
10.887	2.892863	
10.888	2.893138	
10.89	2.893313	
10.891	2.893737	
10.893	2.893903	
10.894	2.892403	
10.896	2.892053	
10.897	2.89294	
10.899	2.892883	
10.9	2.892547	
10.902	2.892447	
10.903	2.891828	
10.905	2.890964	
10.906	2.889014	
10.908	2.888586	
10.909	2.888021	
10.911	2.887316	
10.912	2.886536	
10.914	2.885714	
10.915	2.884951	
10.917	2.885519	
10.918	2.886281	
10.92	2.885452	
10.921	2.885103	
10.923	2.885893	
10.924	2.8865	
10.926	2.886987	
10.927	2.885995	
10.929	2.88397	
10.93	2.882879	
10.932	2.881561	
10.933	2.880185	
10.935	2.880329	
10.936	2.880348	
10.938	2.880467	
10.939	2.879591	
10.941	2.878322	
10.942	2.877949	
10.944	2.877996	
10.945	2.877766	
10.947	2.877282	
10.948	2.876595	
10.95	2.875512	
10.951	2.874009	
10.953	2.872978	
10.954	2.873198	
10.956	2.872507	
10.957	2.871766	
10.959	2.871302	
10.96	2.87064	
10.962	2.869284	
10.963	2.86844	
10.965	2.867087	
10.966	2.865764	
10.968	2.864472	
10.969	2.863758	
10.971	2.86293	
10.972	2.861118	
10.974	2.859766	
10.975	2.858777	
10.977	2.857983	
10.978	2.857217	
10.979	2.856323	
10.981	2.855702	
10.982	2.854821	
10.984	2.853986	
10.985	2.853551	
10.987	2.853336	
10.988	2.852745	
10.99	2.852199	
10.991	2.851513	
10.993	2.850051	
10.994	2.849633	
10.996	2.848537	
10.997	2.846593	
10.999	2.845443	
11	2.844093	
11.002	2.844256	
11.003	2.845077	
11.005	2.845389	
11.006	2.84563	
11.008	2.845376	
11.009	2.844724	
11.011	2.843745	
11.012	2.843034	
11.014	2.84347	
11.015	2.843688	
11.017	2.843989	
11.018	2.843678	
11.02	2.84289	
11.021	2.842434	
11.023	2.84266	
11.024	2.842376	
11.026	2.841711	
11.027	2.841495	
11.029	2.841115	
11.03	2.841137	
11.032	2.840605	
11.033	2.839563	
11.035	2.839146	
11.036	2.839246	
11.038	2.83864	
11.039	2.838178	
11.041	2.83848	
11.042	2.838026	
11.044	2.837196	
11.045	2.836505	
11.047	2.836169	
11.048	2.836061	
11.05	2.836281	
11.051	2.836071	
11.053	2.835518	
11.054	2.835488	
11.056	2.835549	
11.057	2.835179	
11.059	2.83481	
11.06	2.834642	
11.062	2.834346	
11.063	2.83384	
11.065	2.833019	
11.066	2.832181	
11.068	2.83203	
11.069	2.832048	
11.071	2.832096	
11.072	2.831898	
11.074	2.830802	
11.075	2.829262	
11.077	2.828598	
11.078	2.827291	
11.08	2.825618	
11.081	2.823796	
11.083	2.822431	
11.084	2.821592	
11.086	2.8211	
11.087	2.820667	
11.089	2.819086	
11.09	2.818038	
11.092	2.816699	
11.093	2.815321	
11.095	2.814272	
11.096	2.812526	
11.098	2.811156	
11.099	2.810874	
11.101	2.810567	
11.102	2.809575	
11.104	2.808323	
11.105	2.807183	
11.107	2.806656	
11.108	2.80614	
11.11	2.805251	
11.111	2.804753	
11.113	2.804678	
11.114	2.803699	
11.116	2.80212	
11.117	2.801335	
11.119	2.801482	
11.12	2.801334	
11.122	2.800626	
11.123	2.79992	
11.125	2.799195	
11.126	2.798748	
11.128	2.798355	
11.129	2.798097	
11.131	2.797464	
11.132	2.797223	
11.134	2.796862	
11.135	2.796808	
11.137	2.795323	
11.138	2.794321	
11.14	2.793307	
11.141	2.792288	
11.143	2.791597	
11.144	2.790142	
11.146	2.788396	
11.147	2.786769	
11.149	2.785798	
11.15	2.786751	
11.152	2.786367	
11.153	2.785217	
11.155	2.784618	
11.156	2.784024	
11.158	2.783186	
11.159	2.781865	
11.161	2.781009	
11.162	2.78061	
11.164	2.780156	
11.165	2.778817	
11.167	2.777024	
11.168	2.775731	
11.17	2.774771	
11.171	2.774471	
11.173	2.773535	
11.174	2.771839	
11.176	2.770661	
11.177	2.769689	
11.179	2.768413	
11.18	2.767753	
11.182	2.766513	
11.183	2.765355	
11.185	2.763885	
11.186	2.762831	
11.188	2.761089	
11.189	2.759852	
11.191	2.758388	
11.192	2.757353	
11.194	2.756013	
11.195	2.754327	
11.197	2.753012	
11.198	2.752297	
11.2	2.750982	
11.201	2.749166	
11.203	2.746882	
11.204	2.744503	
11.206	2.742172	
11.207	2.740186	
11.209	2.738296	
11.21	2.736514	
11.212	2.735894	
11.213	2.735031	
11.215	2.734043	
11.216	2.73296	
11.218	2.731632	
11.219	2.730938	
11.221	2.7306	
11.222	2.729941	
11.223	2.729311	
11.225	2.72797	
11.226	2.726158	
11.228	2.725197	
11.229	2.724139	
11.231	2.723105	
11.232	2.722764	
11.234	2.722312	
11.235	2.720814	
11.237	2.719564	
11.238	2.719236	
11.24	2.718726	
11.241	2.719165	
11.243	2.719323	
11.244	2.718949	
11.246	2.717803	
11.247	2.71715	
11.249	2.716659	
11.25	2.715941	
11.252	2.71494	
11.253	2.714113	
11.255	2.712472	
11.256	2.711343	
11.258	2.710404	
11.259	2.71082	
11.261	2.709892	
11.262	2.709187	
11.264	2.708704	
11.265	2.708864	
11.267	2.707631	
11.268	2.707057	
11.27	2.705678	
11.271	2.704311	
11.273	2.703194	
11.274	2.702588	
11.276	2.701648	
11.277	2.701267	
11.279	2.701603	
11.28	2.701931	
11.282	2.701789	
11.283	2.701806	
11.285	2.701162	
11.286	2.70004	
11.288	2.697978	
11.289	2.696879	
11.291	2.696784	
11.292	2.696565	
11.294	2.696112	
11.295	2.695669	
11.297	2.694944	
11.298	2.694969	
11.3	2.693819	
11.301	2.693173	
11.303	2.691972	
11.304	2.690085	
11.306	2.687698	
11.307	2.686476	
11.309	2.685168	
11.31	2.68431	
11.312	2.68193	
11.313	2.680242	
11.315	2.678958	
11.316	2.677506	
11.318	2.676091	
11.319	2.674764	
11.321	2.673854	
11.322	2.672658	
11.324	2.671553	
11.325	2.670794	
11.327	2.670145	
11.328	2.669912	
11.33	2.669148	
11.331	2.668919	
11.333	2.668255	
11.334	2.666178	
11.336	2.664827	
11.337	2.663929	
11.339	2.663111	
11.34	2.661737	
11.342	2.660508	
11.343	2.659126	
11.345	2.658383	
11.346	2.658603	
11.348	2.657148	
11.349	2.654787	
11.351	2.654336	
11.352	2.653627	
11.354	2.651945	
11.355	2.650825	
11.357	2.650058	
11.358	2.649049	
11.36	2.647845	
11.361	2.647053	
11.363	2.648123	
11.364	2.647619	
11.366	2.646547	
11.367	2.644113	
11.369	2.642888	
11.37	2.641332	
11.372	2.639719	
11.373	2.63753	
11.375	2.635972	
11.376	2.635161	
11.378	2.633934	
11.379	2.632283	
11.381	2.632401	
11.382	2.631553	
11.384	2.630334	
11.385	2.628969	
11.387	2.628174	
11.388	2.627453	
11.39	2.62623	
11.391	2.624601	
11.393	2.622864	
11.394	2.622483	
11.396	2.621706	
11.397	2.62029	
11.399	2.619318	
11.4	2.618369	
11.402	2.616139	
11.403	2.615623	
11.405	2.614598	
11.406	2.612787	
11.408	2.612189	
11.409	2.610544	
11.411	2.611722	
11.412	2.610377	
11.414	2.609046	
11.415	2.607403	
11.417	2.607625	
11.418	2.606516	
11.42	2.605605	
11.421	2.603346	
11.423	2.603496	
11.424	2.603688	
11.426	2.602486	
11.427	2.600751	
11.429	2.599653	
11.43	2.598443	
11.432	2.597095	
11.433	2.596272	
11.435	2.595079	
11.436	2.594785	
11.438	2.592312	
11.439	2.590965	
11.441	2.589753	
11.442	2.589414	
11.444	2.588222	
11.445	2.586887	
11.447	2.587023	
11.448	2.58669	
11.45	2.58552	
11.451	2.583887	
11.453	2.582716	
11.454	2.582614	
11.456	2.582703	
11.457	2.581975	
11.459	2.581909	
11.46	2.582321	
11.462	2.582859	
11.463	2.58176	
11.465	2.58084	
11.466	2.581481	
11.468	2.581835	
11.469	2.580139	
11.47	2.580006	
11.472	2.57927	
11.473	2.577838	
11.475	2.576712	
11.476	2.576676	
11.478	2.574895	
11.479	2.574779	
11.481	2.574435	
11.482	2.573615	
11.484	2.573862	
11.485	2.572878	
11.487	2.572	
11.488	2.572294	
11.49	2.572745	
11.491	2.571876	
11.493	2.571999	
11.494	2.570711	
11.496	2.570018	
11.497	2.568338	
11.499	2.567759	
11.5	2.567859	
11.502	2.568578	
11.503	2.569189	
11.505	2.569372	
11.506	2.568904	
11.508	2.567804	
11.509	2.568185	
11.511	2.568439	
11.512	2.569022	
11.514	2.569562	
11.515	2.569319	
11.517	2.569653	
11.518	2.569631	
11.52	2.570036	
11.521	2.568834	
11.523	2.568961	
11.524	2.569706	
11.526	2.57057	
11.527	2.571181	
11.529	2.572248	
11.53	2.572953	
11.532	2.572693	
11.533	2.572402	
11.535	2.572043	
11.536	2.571163	
11.538	2.571271	
11.539	2.57236	
11.541	2.57232	
11.542	2.571852	
11.544	2.572028	
11.545	2.571797	
11.547	2.572048	
11.548	2.573781	
11.55	2.574266	
11.551	2.574928	
11.553	2.576119	
11.554	2.576764	
11.556	2.576909	
11.557	2.576524	
11.559	2.576913	
11.56	2.576501	
11.562	2.576926	
11.563	2.577564	
11.565	2.577963	
11.566	2.578799	
11.568	2.578529	
11.569	2.579453	
11.571	2.580559	
11.572	2.581297	
11.574	2.581068	
11.575	2.580266	
11.577	2.580549	
11.578	2.580405	
11.58	2.579532	
11.581	2.579851	
11.583	2.581201	
11.584	2.581303	
11.586	2.580986	
11.587	2.582207	
11.589	2.583251	
11.59	2.58337	
11.592	2.583354	
11.593	2.5841	
11.595	2.584747	
11.596	2.585754	
11.598	2.586504	
11.599	2.587187	
11.601	2.58741	
11.602	2.58849	
11.604	2.588797	
11.605	2.588393	
11.607	2.588429	
11.608	2.589157	
11.61	2.589858	
11.611	2.590655	
11.613	2.592141	
11.614	2.593287	
11.616	2.5946	
11.617	2.595923	
11.619	2.597165	
11.62	2.598589	
11.622	2.600449	
11.623	2.601666	
11.625	2.602774	
11.626	2.603884	
11.628	2.604742	
11.629	2.606249	
11.631	2.607283	
11.632	2.608823	
11.634	2.610121	
11.635	2.612087	
11.637	2.613949	
11.638	2.615554	
11.64	2.616655	
11.641	2.618062	
11.643	2.619958	
11.644	2.621021	
11.646	2.621978	
11.647	2.624047	
11.649	2.626256	
11.65	2.62907	
11.652	2.631081	
11.653	2.633606	
11.655	2.636305	
11.656	2.637995	
11.658	2.638783	
11.659	2.640768	
11.661	2.643249	
11.662	2.644325	
11.664	2.645266	
11.665	2.647337	
11.667	2.64999	
11.668	2.651983	
11.67	2.653823	
11.671	2.656838	
11.673	2.660267	
11.674	2.663305	
11.676	2.665795	
11.677	2.667607	
11.679	2.67025	
11.68	2.673075	
11.682	2.67599	
11.683	2.678689	
11.685	2.681412	
11.686	2.684515	
11.688	2.686836	
11.689	2.688302	
11.691	2.690279	
11.692	2.692538	
11.694	2.694348	
11.695	2.695631	
11.697	2.697948	
11.698	2.700383	
11.7	2.702246	
11.701	2.704218	
11.703	2.70584	
11.704	2.707583	
11.706	2.709965	
11.707	2.712128	
11.709	2.714567	
11.71	2.716402	
11.712	2.718419	
11.713	2.72068	
11.714	2.723011	
11.716	2.725554	
11.717	2.728259	
11.719	2.731272	
11.72	2.734742	
11.722	2.738302	
11.723	2.741656	
11.725	2.745017	
11.726	2.748415	
11.728	2.751125	
11.729	2.75349	
11.731	2.75671	
11.732	2.760236	
11.734	2.763167	
11.735	2.765985	
11.737	2.769022	
11.738	2.771581	
11.74	2.774741	
11.741	2.777908	
11.743	2.781357	
11.744	2.784605	
11.746	2.787078	
11.747	2.788824	
11.749	2.790693	
11.75	2.79394	
11.752	2.79761	
11.753	2.800709	
11.755	2.803897	
11.756	2.807356	
11.758	2.810541	
11.759	2.813265	
11.761	2.815308	
11.762	2.818195	
11.764	2.821509	
11.765	2.824374	
11.767	2.827095	
11.768	2.830604	
11.77	2.834534	
11.771	2.837983	
11.773	2.839992	
11.774	2.842762	
11.776	2.847034	
11.777	2.851547	
11.779	2.856192	
11.78	2.860069	
11.782	2.864029	
11.783	2.867688	
11.785	2.871217	
11.786	2.87492	
11.788	2.877954	
11.789	2.881177	
11.791	2.885119	
11.792	2.888821	
11.794	2.892272	
11.795	2.895412	
11.797	2.898181	
11.798	2.900905	
11.8	2.903712	
11.801	2.907142	
11.803	2.911017	
11.804	2.914837	
11.806	2.918585	
11.807	2.922338	
11.809	2.925189	
11.81	2.928318	
11.812	2.931934	
11.813	2.936838	
11.815	2.941502	
11.816	2.945307	
11.818	2.948937	
11.819	2.952502	
11.821	2.955834	
11.822	2.959303	
11.824	2.962784	
11.825	2.965485	
11.827	2.968267	
11.828	2.971207	
11.83	2.974142	
11.831	2.977489	
11.833	2.980888	
11.834	2.984409	
11.836	2.988381	
11.837	2.99276	
11.839	2.996901	
11.84	3.001009	
11.842	3.005652	
11.843	3.011081	
11.845	3.016519	
11.846	3.021291	
11.848	3.026443	
11.849	3.031712	
11.851	3.035615	
11.852	3.038779	
11.854	3.041635	
11.855	3.045863	
11.857	3.050977	
11.858	3.055238	
11.86	3.059103	
11.861	3.062884	
11.863	3.067271	
11.864	3.071959	
11.866	3.076349	
11.867	3.081295	
11.869	3.085996	
11.87	3.090147	
11.872	3.094503	
11.873	3.0997	
11.875	3.105434	
11.876	3.10991	
11.878	3.113946	
11.879	3.118982	
11.881	3.123338	
11.882	3.127579	
11.884	3.132992	
11.885	3.138235	
11.887	3.142931	
11.888	3.147439	
11.89	3.150766	
11.891	3.154711	
11.893	3.158671	
11.894	3.162668	
11.896	3.167369	
11.897	3.172378	
11.899	3.177483	
11.9	3.182784	
11.902	3.188507	
11.903	3.194333	
11.905	3.19967	
11.906	3.204549	
11.908	3.209575	
11.909	3.214645	
11.911	3.219184	
11.912	3.223207	
11.914	3.227735	
11.915	3.232651	
11.917	3.236325	
11.918	3.239788	
11.92	3.243779	
11.921	3.247603	
11.923	3.251433	
11.924	3.25516	
11.926	3.258664	
11.927	3.263869	
11.929	3.26905	
11.93	3.273504	
11.932	3.277343	
11.933	3.281725	
11.935	3.286623	
11.936	3.290952	
11.938	3.296309	
11.939	3.301026	
11.941	3.304949	
11.942	3.308219	
11.944	3.311721	
11.945	3.316022	
11.947	3.321485	
11.948	3.326051	
11.95	3.330103	
11.951	3.333853	
11.953	3.337403	
11.954	3.340784	
11.956	3.344387	
11.957	3.347734	
11.959	3.351521	
11.96	3.356302	
11.961	3.360833	
11.963	3.365037	
11.964	3.369385	
11.966	3.372898	
11.967	3.376369	
11.969	3.380667	
11.97	3.384025	
11.972	3.386829	
11.973	3.390824	
11.975	3.394937	
11.976	3.397954	
11.978	3.40096	
11.979	3.405162	
11.981	3.409046	
11.982	3.413476	
11.984	3.417468	
11.985	3.422605	
11.987	3.427202	
11.988	3.431515	
11.99	3.435481	
11.991	3.440482	
11.993	3.445053	
11.994	3.448981	
11.996	3.452539	
11.997	3.456656	
11.999	3.461159	
12	3.465435	
12.002	3.468949	
12.003	3.472504	
12.005	3.476635	
12.006	3.480197	
12.008	3.48405	
12.009	3.488279	
12.011	3.492515	
12.012	3.495358	
12.014	3.498682	
12.015	3.502144	
12.017	3.505584	
12.018	3.509229	
12.02	3.512107	
12.021	3.514006	
12.023	3.516322	
12.024	3.518858	
12.026	3.522027	
12.027	3.525671	
12.029	3.529358	
12.03	3.533079	
12.032	3.537937	
12.033	3.541629	
12.035	3.544682	
12.036	3.547876	
12.038	3.551847	
12.039	3.555408	
12.041	3.55908	
12.042	3.563627	
12.044	3.566823	
12.045	3.57023	
12.047	3.574448	
12.048	3.57819	
12.05	3.581552	
12.051	3.584554	
12.053	3.587378	
12.054	3.58956	
12.056	3.592281	
12.057	3.595345	
12.059	3.597506	
12.06	3.600255	
12.062	3.603462	
12.063	3.605934	
12.065	3.607787	
12.066	3.610419	
12.068	3.613835	
12.069	3.616182	
12.071	3.619436	
12.072	3.624094	
12.074	3.626616	
12.075	3.630181	
12.077	3.632723	
12.078	3.635365	
12.08	3.637425	
12.081	3.639641	
12.083	3.641763	
12.084	3.643808	
12.086	3.647309	
12.087	3.650634	
12.089	3.653651	
12.09	3.657367	
12.092	3.660293	
12.093	3.66294	
12.095	3.667664	
12.096	3.670899	
12.098	3.674108	
12.099	3.676743	
12.101	3.678894	
12.102	3.681809	
12.104	3.683547	
12.105	3.685793	
12.107	3.6877	
12.108	3.689872	
12.11	3.691676	
12.111	3.693946	
12.113	3.695518	
12.114	3.697421	
12.116	3.699064	
12.117	3.700403	
12.119	3.702241	
12.12	3.704682	
12.122	3.707188	
12.123	3.709573	
12.125	3.711455	
12.126	3.713924	
12.128	3.715623	
12.129	3.717097	
12.131	3.719527	
12.132	3.720805	
12.134	3.722693	
12.135	3.724407	
12.137	3.726033	
12.138	3.72773	
12.14	3.72963	
12.141	3.730096	
12.143	3.729826	
12.144	3.731116	
12.146	3.731837	
12.147	3.731462	
12.149	3.731691	
12.15	3.731928	
12.152	3.733563	
12.153	3.734519	
12.155	3.735837	
12.156	3.738691	
12.158	3.739631	
12.159	3.740623	
12.161	3.739626	
12.162	3.740376	
12.164	3.740036	
12.165	3.740142	
12.167	3.741361	
12.168	3.742179	
12.17	3.741066	
12.171	3.741169	
12.173	3.741947	
12.174	3.743248	
12.176	3.745284	
12.177	3.746897	
12.179	3.748681	
12.18	3.750234	
12.182	3.750013	
12.183	3.750756	
12.185	3.751444	
12.186	3.751521	
12.188	3.751601	
12.189	3.751745	
12.191	3.752384	
12.192	3.752537	
12.194	3.753567	
12.195	3.754797	
12.197	3.755596	
12.198	3.756033	
12.2	3.756734	
12.201	3.757408	
12.203	3.758674	
12.204	3.759828	
12.205	3.760111	
12.207	3.761203	
12.208	3.761911	
12.21	3.761799	
12.211	3.761285	
12.213	3.761369	
12.214	3.762202	
12.216	3.763054	
12.217	3.763516	
12.219	3.763151	
12.22	3.763121	
12.222	3.762486	
12.223	3.763226	
12.225	3.762697	
12.226	3.761807	
12.228	3.76078	
12.229	3.759807	
12.231	3.758109	
12.232	3.757656	
12.234	3.756299	
12.235	3.757073	
12.237	3.756328	
12.238	3.756737	
12.24	3.755916	
12.241	3.754117	
12.243	3.753014	
12.244	3.75264	
12.246	3.752316	
12.247	3.750255	
12.249	3.74894	
12.25	3.747355	
12.252	3.74485	
12.253	3.743522	
12.255	3.74093	
12.256	3.740096	
12.258	3.73904	
12.259	3.737233	
12.261	3.735172	
12.262	3.733521	
12.264	3.73283	
12.265	3.730584	
12.267	3.729218	
12.268	3.727638	
12.27	3.725135	
12.271	3.722692	
12.273	3.719781	
12.274	3.71603	
12.276	3.71325	
12.277	3.710206	
12.279	3.707049	
12.28	3.703227	
12.282	3.699445	
12.283	3.69574	
12.285	3.693297	
12.286	3.690711	
12.288	3.687574	
12.289	3.68447	
12.291	3.682134	
12.292	3.679313	
12.294	3.676834	
12.295	3.674551	
12.297	3.672141	
12.298	3.668183	
12.3	3.665642	
12.301	3.662763	
12.303	3.660314	
12.304	3.658442	
12.306	3.655808	
12.307	3.652938	
12.309	3.651245	
12.31	3.647597	
12.312	3.644257	
12.313	3.64042	
12.315	3.636557	
12.316	3.633267	
12.318	3.629322	
12.319	3.626097	
12.321	3.622415	
12.322	3.6194	
12.324	3.615467	
12.325	3.611607	
12.327	3.608742	
12.328	3.604252	
12.33	3.600615	
12.331	3.595755	
12.333	3.59138	
12.334	3.58758	
12.336	3.585152	
12.337	3.581999	
12.339	3.577323	
12.34	3.574682	
12.342	3.571893	
12.343	3.568532	
12.345	3.564255	
12.346	3.560339	
12.348	3.557195	
12.349	3.555579	
12.351	3.552587	
12.352	3.54846	
12.354	3.544559	
12.355	3.541195	
12.357	3.537719	
12.358	3.534115	
12.36	3.529833	
12.361	3.525505	
12.363	3.521935	
12.364	3.518124	
12.366	3.514102	
12.367	3.510127	
12.369	3.505615	
12.37	3.501557	
12.372	3.497315	
12.373	3.49384	
12.375	3.488847	
12.376	3.483832	
12.378	3.47917	
12.379	3.473963	
12.381	3.468471	
12.382	3.464104	
12.384	3.459011	
12.385	3.453886	
12.387	3.44875	
12.388	3.444285	
12.39	3.440952	
12.391	3.436909	
12.393	3.432869	
12.394	3.428525	
12.396	3.42363	
12.397	3.419871	
12.399	3.414574	
12.4	3.41005	
12.402	3.405885	
12.403	3.402087	
12.405	3.397444	
12.406	3.393321	
12.408	3.389512	
12.409	3.385207	
12.411	3.379996	
12.412	3.374369	
12.414	3.369231	
12.415	3.363551	
12.417	3.357491	
12.418	3.351081	
12.42	3.345443	
12.421	3.339474	
12.423	3.333462	
12.424	3.326932	
12.426	3.320909	
12.427	3.315296	
12.429	3.309726	
12.43	3.303926	
12.432	3.298074	
12.433	3.292564	
12.435	3.285861	
12.436	3.280057	
12.438	3.273796	
12.439	3.267143	
12.441	3.260977	
12.442	3.255744	
12.444	3.250805	
12.445	3.24525	
12.447	3.239674	
12.448	3.234386	
12.45	3.229546	
12.451	3.224618	
12.452	3.219608	
12.454	3.214291	
12.455	3.209445	
12.457	3.203542	
12.458	3.197689	
12.46	3.19222	
12.461	3.186646	
12.463	3.181221	
12.464	3.174678	
12.466	3.168215	
12.467	3.16211	
12.469	3.155173	
12.47	3.149007	
12.472	3.142563	
12.473	3.136965	
12.475	3.131018	
12.476	3.124115	
12.478	3.117929	
12.479	3.111819	
12.481	3.105608	
12.482	3.098813	
12.484	3.091843	
12.485	3.084923	
12.487	3.078474	
12.488	3.071732	
12.49	3.065637	
12.491	3.059622	
12.493	3.05467	
12.494	3.049278	
12.496	3.044544	
12.497	3.038464	
12.499	3.032517	
12.5	3.026318	
12.502	3.021067	
12.503	3.015599	
12.505	3.01006	
12.506	3.0042	
12.508	2.998344	
12.509	2.993807	
12.511	2.988769	
12.512	2.983002	
12.514	2.977177	
12.515	2.970971	
12.517	2.964873	
12.518	2.958815	
12.52	2.95328	
12.521	2.94725	
12.523	2.940328	
12.524	2.933774	
12.526	2.927544	
12.527	2.921772	
12.529	2.915596	
12.53	2.910047	
12.532	2.905082	
12.533	2.898928	
12.535	2.893101	
12.536	2.887983	
12.538	2.882248	
12.539	2.876797	
12.541	2.871032	
12.542	2.865153	
12.544	2.86053	
12.545	2.855241	
12.547	2.84978	
12.548	2.844576	
12.55	2.839386	
12.551	2.834283	
12.553	2.82829	
12.554	2.823451	
12.556	2.819151	
12.557	2.814488	
12.559	2.809775	
12.56	2.805093	
12.562	2.800741	
12.563	2.796644	
12.565	2.79201	
12.566	2.786617	
12.568	2.780596	
12.569	2.774608	
12.571	2.769448	
12.572	2.76426	
12.574	2.758973	
12.575	2.753242	
12.577	2.747073	
12.578	2.741595	
12.58	2.737109	
12.581	2.732776	
12.583	2.72834	
12.584	2.723329	
12.586	2.71793	
12.587	2.712066	
12.589	2.706474	
12.59	2.701337	
12.592	2.695529	
12.593	2.690129	
12.595	2.684676	
12.596	2.679452	
12.598	2.675213	
12.599	2.67067	
12.601	2.665704	
12.602	2.660255	
12.604	2.65519	
12.605	2.649636	
12.607	2.643565	
12.608	2.637703	
12.61	2.632347	
12.611	2.627273	
12.613	2.621671	
12.614	2.616779	
12.616	2.612602	
12.617	2.608145	
12.619	2.602587	
12.62	2.597111	
